trial_number,outer_fold,pruned,time_sec,lr,weight_decay,dropout_rate,alpha,dec_ch,loss_w_mask,val_cls_prauc,val_mask_dice_global,distance_to_ideal
49,1,False,297.45560169999953,0.00025903499796138806,4.948430938930542e-05,0.322410121991664,0.2,96,2.983131747102361,0.8344656328962191,0.642712754628601,0.39377125643897826
0,2,False,386.1133819000097,0.0005583729868162969,2.0624731958231757e-07,0.32339214450385534,0.2,192,1.5226815246522467,0.9039358506851849,0.6252695438005217,0.3868478196746729
1,2,False,297.79666089999955,0.0002182913262037223,1.3503426347626663e-05,0.38815786756170023,0.2,96,2.8936801726697934,0.8183807764593141,0.6177269090726328,0.42322365057577394
2,2,False,305.44868619996123,0.0007640683782402049,4.420514744344239e-05,0.2939231687210181,0.2,128,2.6846579628907956,0.8638526488925363,0.5906759235836457,0.4313725776491598
3,2,False,305.8153281000559,0.00010553476981505318,9.875368112544981e-06,0.3588023008110879,0.2,128,0.7600574024755777,0.8341100423930335,0.5795282197964322,0.45201326969724964
4,2,False,297.4284085999825,8.989012515087318e-05,2.320426893057865e-06,0.3383724748684651,0.2,96,0.6472473034301935,0.8340814552890226,0.5690225192397531,0.461812247998532
5,2,False,305.85914279997814,0.00039047107467115406,1.650150062530052e-07,0.364783474578964,0.2,128,2.825257008520431,0.8515447251595443,0.6520020984769548,0.37834046584048914
6,2,False,414.92874900001334,0.0006393071542284783,1.9271519105096345e-07,0.23694892517122076,0.2,256,1.1789003842798715,0.9199003463872885,0.5262982243912055,0.4804261927953148
7,2,False,386.4327097000205,0.0006685595556600023,3.109595768007933e-07,0.13970748842155914,0.2,192,1.9201884323031173,0.9065549876109369,0.6461719142373765,0.3659594029599931
8,2,False,297.7025692999596,6.585340268752373e-05,2.4770367762780656e-05,0.18059691114337845,0.2,96,2.1890154341751376,0.7915954441700424,0.5173731822020962,0.5257005841240934
9,2,False,414.98563130002003,5.575310245479291e-05,8.449742969624771e-07,0.2692748476036517,0.2,256,2.3427989818524524,0.7806330232852888,0.5512632517116669,0.49948627582481125
10,2,False,297.8397130999947,0.0004304935475270427,2.1215671677795928e-07,0.24809058177991586,0.2,96,2.6332441480295468,0.8760437868345867,0.6267017709955972,0.39334045121260147
11,2,False,386.1880722999922,5.751659464451969e-05,3.1498268844993297e-06,0.25092696069755943,0.2,192,1.87782370944144,0.7863708293460518,0.5519839424463222,0.4963424325808081
12,2,False,297.7191340000136,5.9049678747842236e-05,6.108300683142328e-06,0.29291324530009305,0.2,96,0.9554050301283066,0.7925364952849012,0.5560977968422146,0.48999007312088233
13,2,False,297.3928987000254,5.036860889347215e-05,6.348373829471709e-07,0.30973829339925174,0.2,96,1.426099721486005,0.784981079357397,0.5401235425517641,0.5076608044250108
14,2,False,297.85677159996703,7.32436131070914e-05,1.0762135169668442e-05,0.25294201638159153,0.2,96,0.6603491188923334,0.8270259276187533,0.5607426253604417,0.4720879906239832
15,2,False,415.3850814999896,0.00017328503414127368,1.0954008503256688e-06,0.3525025727099218,0.2,256,1.379324914563091,0.8533592506335627,0.6372094464564733,0.3913061398894334
16,2,False,305.49576690001413,0.00022054611577044934,1.2234800134493282e-06,0.39420269968698196,0.2,128,1.7522948797118183,0.8480996566999981,0.6214814393792015,0.4078602886149858
17,2,False,393.32872819999466,0.00016115727395844747,1.53020272869692e-05,0.20896301656481903,0.2,192,1.287351387516306,0.8588845279689046,0.6029456916079671,0.42138545330757976
18,2,False,300.4712660999503,0.00020337892912173898,1.636029535190517e-06,0.3959565844913244,0.2,96,1.932731018989879,0.835574862160734,0.6303212313236463,0.40459611708903814
19,2,False,387.6801701000077,0.00039839545427625784,4.759666345645883e-05,0.33667307487573606,0.2,192,1.4738333808758382,0.8937677853617764,0.6423144039218495,0.37312768467204827
20,2,False,299.21159379999153,0.0001887960790543847,7.017090131738987e-06,0.13866992199580314,0.2,96,2.9474756812719685,0.8311112838119408,0.6290562364007648,0.40758149394791726
21,2,False,389.953995399992,8.199002314785007e-05,3.82454902704742e-06,0.3118915485368654,0.2,192,1.0067318391308313,0.8069581296523631,0.568507879545866,0.4727056311504219
22,2,False,307.61655219999375,0.0008561089166500403,2.2923669275240308e-05,0.1017649199065561,0.2,128,0.5713616698644931,0.9371711107510876,0.567234976269799,0.4373019952943887
23,2,False,298.056035000016,6.282138920166845e-05,2.0210447984930406e-05,0.3945198687060719,0.2,96,0.6322940339590326,0.8060816863416184,0.5435174853373083,0.4959643117855206
24,2,False,404.0874917000183,0.0008247580148365801,1.6614055307098882e-07,0.2532844810133351,0.2,192,1.716253017875394,0.903015053107627,0.6370761324452449,0.37565917207572325
25,2,False,316.83380129997386,7.279020617580806e-05,6.990823365109667e-07,0.15289895188309766,0.2,96,1.5060341045962105,0.7984930526498017,0.551714309492335,0.49149273661401094
26,2,False,424.33193429996027,0.0003527134719514876,1.1666020282617675e-07,0.20792865019108947,0.2,256,2.696638467420438,0.8923476680235087,0.6886250454703445,0.3294592340310432
27,2,False,417.7691491000005,0.0005178242234314091,3.4699228413626403e-07,0.2570649754264387,0.2,256,0.9141596092874564,0.9295855520045091,0.6328735896383536,0.37381813181216567
28,2,False,314.745959700027,0.000248668700519241,2.7968392487576084e-06,0.22258241143686852,0.2,96,2.967139355228652,0.829036967075288,0.6438401782196609,0.3950673072748732
29,2,False,396.63413989997935,7.201549025942528e-05,1.4400016474938626e-05,0.1913711836260668,0.2,192,1.2710012751037745,0.7943007750877268,0.5552346845387239,0.49002893482617776
30,2,False,422.83897019998403,0.00016936601716622404,5.686770972513522e-06,0.2810382477130022,0.2,256,0.9943908986203513,0.8886873272990659,0.6512745992201033,0.3660599899646571
31,2,False,394.60820519999834,0.0005598641589151553,1.9109234885519905e-06,0.2802549037560546,0.2,192,2.4291514286760183,0.8837732192405319,0.6721884585492852,0.3478060828594048
32,2,False,302.93120819999604,0.0003419724714068586,1.6499276225773249e-06,0.39132973986479935,0.2,96,2.8075578001289836,0.8370132579757872,0.6391955248547353,0.39590977174163966
33,2,False,301.88083719997667,0.0005717497985569566,7.405458954337406e-05,0.18625194099723835,0.2,96,1.0382849581882765,0.9299072216441054,0.5861098528215776,0.41978333877016216
34,2,False,391.62647850002395,0.00015187118075576643,9.793496576712534e-05,0.35553689626010243,0.2,192,2.068483136383966,0.8167062563371346,0.6355153001092727,0.407977564236542
35,2,False,307.7629929999821,0.00026824951748838675,9.387628637504559e-07,0.1653241507884906,0.2,128,0.9667762404944755,0.9166770418407388,0.6190649620826212,0.3899413013128063
36,2,False,419.53310000000056,0.0005483954012743405,3.1463946948343186e-06,0.18500493487049435,0.2,256,2.722826389858531,0.9042887853121246,0.6765884277829343,0.3372768620302064
37,2,False,392.76469219999854,6.257287401105476e-05,5.918623430471967e-06,0.13978834876886204,0.2,192,2.931430172480736,0.7898745848781782,0.5347640065867285,0.5104872374970324
38,2,False,417.8975641000434,0.0007903512990069335,5.717026729946401e-05,0.36004631081354777,0.2,256,1.8630127022826173,0.8998383562211701,0.6275376752062855,0.38569487717004447
39,2,False,422.8429827000364,0.00014824304383995158,2.8236076210948533e-06,0.22417084919810054,0.2,256,1.0597605972352038,0.8663741169865646,0.6146387126409959,0.4078715464531808
40,2,False,323.3650471000001,0.000120241507707645,5.734569334629681e-06,0.36794855801820703,0.2,96,2.441813268209261,0.8104837218370369,0.5949208836128608,0.44721975607270203
41,2,False,411.4961538000498,0.00030092109642053844,1.0361734940893242e-06,0.11346129366659734,0.2,192,2.529952656536268,0.8720067635639444,0.6445750060858453,0.37776870552264247
42,2,False,391.33420420001494,0.00011861886094255165,9.445095478641776e-07,0.19238740483760622,0.2,192,1.557317421663566,0.8260298989861177,0.6205725532076471,0.41740961108501584
43,2,False,418.15562999999383,5.207952947056471e-05,8.335890674913454e-05,0.36811787472025337,0.2,256,1.6393079118610558,0.7778759539304296,0.5506226655750451,0.50127744866211
44,2,False,395.439997199981,0.00010189320132070991,4.960082416930791e-06,0.3000507725688039,0.2,192,2.9152116877514658,0.7975638054728155,0.6155113105866163,0.4345249879367923
45,2,False,307.85830630001146,9.478349458898685e-05,2.4827903989256445e-05,0.2182895276969271,0.2,128,0.7082480654544014,0.8471550758312365,0.5654437829136386,0.4606524467020271
46,2,False,419.796808199957,0.0007039817570303293,7.693326496921901e-07,0.21819987724977044,0.2,256,0.7043169364312771,0.934651298226982,0.5860328097712884,0.41909341131694394
47,2,False,420.8579486000235,0.00034242577746727013,1.3227734769051443e-06,0.361398524784766,0.2,256,2.281846956286013,0.8655352387688975,0.6692905591727474,0.35700070905421394
48,2,False,421.84171499998774,0.0002356688475287076,1.0233265690045316e-05,0.19813173756138225,0.2,256,2.3881225080373714,0.8559245857138684,0.6626108614559043,0.36686394727370997
49,2,False,392.4852016000077,8.30643904040692e-05,1.6769776655913584e-07,0.3682011056670009,0.2,192,2.619770031401085,0.7907130989164355,0.5747107541787361,0.47399572738198936
0,3,False,388.2418048999971,0.0008718644392185805,4.452810166265691e-06,0.1844341905865189,0.2,192,0.9083111205206669,0.9326574120580646,0.5456903199449125,0.45927367608265257
1,3,False,320.7114090999821,6.990685179469361e-05,7.62386237923668e-06,0.3568546145786874,0.2,128,1.2066680163279184,0.7991567441688858,0.5200528273298282,0.5202761785503293
2,3,False,309.8445389000117,0.0008396922243221901,1.0452110618944435e-05,0.2321592666323634,0.2,128,1.6963807616542366,0.8772214925193778,0.4370436223948543,0.5761895911811291
3,3,False,309.4129683999927,0.00010085504881696021,1.4586380985339328e-06,0.345662028269613,0.2,128,0.7764136419312782,0.8457278097396779,0.5853320560562689,0.44243577208702095
4,3,False,391.34270199999446,0.00028404945219180053,1.661030527475218e-06,0.35104883512961693,0.2,192,0.7756033056643312,0.9193693764638677,0.5956818491043441,0.4122795951723877
5,3,False,392.90820659999736,0.00040841125140476383,8.51572861406231e-07,0.3477261896491617,0.2,192,0.8048306885869976,0.9163397438713508,0.5842903123424233,0.42404431710361495
6,3,False,310.5470040999935,0.0005933608907829694,1.587869524708028e-07,0.1551855957572591,0.2,128,1.128290632094629,0.9398503629039577,0.550326733270224,0.45367832839382344
7,3,False,306.93575369997416,0.0008594172143075224,1.0873919735766611e-05,0.2207113851867054,0.2,128,2.1237148758190827,0.8785994093018037,0.6258973179524612,0.3933076660033884
8,3,False,418.02307699999074,0.0004053244731271544,2.5409580318188786e-06,0.15632371844527887,0.2,256,2.9769467580716227,0.8817819808771137,0.6518545668591628,0.3676693387572049
9,3,False,308.7135513999965,0.0006358808319523532,3.0467474910176424e-07,0.1914739887173091,0.2,128,0.8999060774208579,0.9289602123412648,0.6040471309545465,0.4022751868260385
10,3,False,306.73325039999327,6.02003315458923e-05,2.156013127499534e-06,0.35193174677784456,0.2,128,2.3168709904286007,0.7835008297266635,0.5250628945937398,0.521955117630549
11,3,False,390.8770271000103,0.0001037748982526886,5.276691532348886e-05,0.3054168064417452,0.2,192,2.972464773980739,0.7994724850117645,0.6197726993828427,0.42986519328967204
12,3,False,296.73139249999076,0.000568059185354228,1.9920522181535803e-06,0.3168265621720112,0.2,96,1.934969711262468,0.8829200018705006,0.5852147143619091,0.4309925279443673
13,3,False,417.0245605999953,5.6850094779676694e-05,2.289790409903238e-06,0.3970021286112736,0.2,256,1.5189433760112498,0.7862976570818792,0.5562275926765274,0.4925470950785967
14,3,False,296.72894760000054,5.460373522495447e-05,1.6759847278503337e-07,0.12233590202536546,0.2,96,1.5180370476480982,0.7866242063802968,0.5044199091164276,0.5395635789997394
15,3,False,414.63348249997944,6.127782568042218e-05,1.0879332330799971e-06,0.1442958589662803,0.2,256,0.7837808920302018,0.8047404124938421,0.5685886298390337,0.4735420539057088
16,3,False,304.65751789999194,0.00023445213440302434,1.740645384482294e-06,0.38944057017628675,0.2,128,1.4445740533772404,0.859913265355577,0.5922523090447896,0.4311408965786506
17,3,False,414.4572020000196,0.0001251350142059943,2.1305218114364267e-07,0.1927097482088651,0.2,256,2.8302981246477557,0.808025847770393,0.631593966918409,0.4154239766012437
18,3,False,385.7406897000037,0.0002852717568765072,2.7235063106082582e-06,0.22329528638311866,0.2,192,0.7872382032836838,0.930713076381094,0.6062354106688559,0.399813993746713
19,3,False,414.64302349998616,8.979790981284493e-05,4.3319804181300215e-05,0.17010226249226146,0.2,256,1.7927924503149621,0.8047286322425627,0.6003112232023262,0.44483932533430653
20,3,False,385.5095085000503,0.0005393145685720816,9.465261641444512e-07,0.1939651400355651,0.2,192,2.842158898719958,0.8662691875039943,0.6472216910571522,0.3772750528081829
21,3,False,414.69941760000074,0.000181400871137607,8.35888881170429e-07,0.26465289179030815,0.2,256,1.290093559857334,0.8795466395201806,0.6311931248483502,0.3879787664421932
22,3,False,304.6665744999773,7.184954869118871e-05,2.6276178881702644e-05,0.36316034448459233,0.2,128,0.5827191633519214,0.8204375346883956,0.5602324812959139,0.47501384133089203
23,3,False,385.733639699989,0.0006876636423408548,8.645817553737808e-05,0.22477958692448113,0.2,192,0.5948199241437314,0.939300565946683,0.5117476493139114,0.4920109543952088
24,3,False,385.7621873000171,6.759541142466249e-05,5.84930438718612e-06,0.36617581542950683,0.2,192,2.6911595092495806,0.7847942208182254,0.5831023899313299,0.46916643600560737
25,3,False,296.85568440001225,0.00036330629651954496,8.085626963703964e-06,0.2979438283134319,0.2,96,1.6781850905017464,0.8768629752323621,0.5923349207817005,0.4258562476736584
26,3,False,296.91827439999906,0.00024091912808994924,3.969461303257802e-05,0.3397842638590748,0.2,96,0.9834487327520293,0.8894595660401384,0.5939883137673335,0.4207905380323181
27,3,False,414.34031790000154,0.0003233626000460825,2.6287604266570782e-05,0.37938304404870693,0.2,256,2.5025138793079527,0.8395551792770115,0.6682681535524467,0.36849499107088957
28,3,False,414.53373780002585,0.0001365135343581176,9.828580116671573e-05,0.12629409625268162,0.2,256,2.3350365359882552,0.82859679272345,0.6441511010550351,0.39497784538506936
29,3,False,414.49039329995867,0.0005620423108855648,5.870716732249207e-07,0.37694391841677566,0.2,256,1.4077163936034485,0.893305091321713,0.5928642326809189,0.42088399419360784
30,3,False,304.5855154999881,0.0004085343678609518,6.146345013573272e-07,0.39292968306976817,0.2,128,1.756870704373093,0.8905793106018814,0.6068028514278903,0.40813831590968924
31,3,False,385.7007740000263,0.00042011797833958173,1.9299319289006285e-05,0.22045414429137908,0.2,192,1.1479593063092073,0.930119424324019,0.6387213131831253,0.36797497796036616
32,3,False,414.4920943999896,0.0002788229068353789,7.527184797360571e-06,0.17075292004214748,0.2,256,1.7724691265456012,0.8999568401682501,0.6462597693536027,0.3676149950789377
33,3,False,414.3637691999902,8.78940480633334e-05,7.260378668007153e-05,0.31893894367964115,0.2,256,1.2134920685591584,0.8109737804830962,0.6036822321494708,0.43908847033243614
34,3,False,385.6465701999841,0.00017235403035781654,3.3285174477193324e-05,0.15163441632854105,0.2,192,2.01793149142363,0.8537735396265316,0.6469683301688349,0.38211717786188865
35,3,False,385.61452559998725,0.00012149023230928772,3.3674792203957026e-05,0.24393392697442687,0.2,192,2.209954452519927,0.8137098718889126,0.6327202713283818,0.4118232763270464
36,3,False,296.8167535000248,6.416459289143048e-05,3.2114335083381707e-07,0.38612955593946974,0.2,96,2.0501563739478943,0.7958990423577937,0.4910514426202427,0.5483482788970909
37,3,False,296.89304779999657,0.00024630004257030364,6.113188426606148e-06,0.3192195051350321,0.2,96,2.7281156918932203,0.8346634332723196,0.6427943492052334,0.3936140968728247
38,3,False,304.68135949998396,6.463177269173972e-05,3.165011620122544e-05,0.11331909269683627,0.2,128,2.01137150664137,0.7858108842441223,0.5282021182850277,0.5181411183249403
39,3,False,296.9857535000192,0.00010634267871367278,1.0599460560365018e-06,0.2521480233575862,0.2,96,1.102630482670714,0.8426577849541189,0.5948699380502729,0.43461125127052797
40,3,False,414.32543619995704,0.0007773952555773754,1.214209038678605e-07,0.25693263140972833,0.2,256,2.9127760868585417,0.8827275358765375,0.6833472731087318,0.33767111260702315
41,3,False,296.92172069998924,0.0001187831213036304,9.56722090284157e-07,0.2694182422314061,0.2,96,2.8026706116453184,0.8086143291126996,0.5775862774077851,0.4637475908888312
42,3,False,304.62291199999163,7.291982461534684e-05,4.3111913463808717e-07,0.1844913375946941,0.2,128,0.7656419865118109,0.8244985512636219,0.558521726224728,0.4750829661481893
43,3,False,297.0328067999799,0.0001233321677595407,3.637217336578293e-07,0.19118475645330735,0.2,96,0.6052346342085877,0.8887634362548725,0.5510096596983747,0.4625644806921443
44,3,False,296.80835900001694,0.0001815915277712443,7.977239196013274e-07,0.22287128281194613,0.2,96,2.4421089653303225,0.8367018146502311,0.6381624586850639,0.39697947509079806
45,3,False,304.8525886000134,0.00026974526486955267,4.1374506396865015e-06,0.20458727451898234,0.2,128,1.9754710048643083,0.8786006974650633,0.6294477070656503,0.3899317792317948
46,3,False,385.5260219000047,0.0006669457814230274,7.506023784335055e-06,0.37656006937674624,0.2,192,0.6099074799659072,0.9305804384488106,0.596744529216437,0.4091870602094261
47,3,False,297.0285753000062,0.0007285901367300979,2.061429410775855e-06,0.23179248212748058,0.2,96,0.7336622316448342,0.9060365284955406,0.5156131251885812,0.49341643514048306
48,3,False,385.49934739997843,0.0003425742864154263,3.826986521013536e-06,0.12320285812354573,0.2,192,2.5126753813908866,0.8872628129769037,0.6289021372685493,0.3878444237857897
49,3,False,414.65733369998634,0.0003845232732450585,1.1901176389191731e-06,0.13858614946258452,0.2,256,2.4748216721000285,0.9043048673015102,0.6782921613520041,0.3356389308017569
0,4,False,385.7540617000195,0.00048182929671158295,8.026036272969126e-06,0.17471292745472466,0.2,192,1.6021680085745111,0.9187142544116746,0.604307763838302,0.4039550942796674
1,4,False,414.7216723000165,0.0006993348961849481,2.317457384978403e-06,0.2523803022111375,0.2,256,1.3091645672516765,0.9133886320715593,0.6186614093988821,0.3910506997002853
2,4,False,296.6812477999483,6.754788164740544e-05,2.548731817464162e-05,0.21844958475403536,0.2,96,1.430527694515313,0.7906070557844653,0.5276070586406795,0.5167209073894344
3,4,False,385.9999112000223,0.00010675115567302863,9.366527644425515e-05,0.21854360443091814,0.2,192,1.2242501018196377,0.8247174096830969,0.5603881024750271,0.4732680074901647
4,4,False,296.62122999998974,9.860450783765018e-05,7.76767855011594e-05,0.28470216192324993,0.2,96,2.9474798120310846,0.7945592842182874,0.5404096364128238,0.5034175106242285
5,4,False,297.3038500000257,5.347143407290916e-05,5.286242397012443e-05,0.11741539486487584,0.2,96,0.9878182418621777,0.7884562028017856,0.5211110640699711,0.5235316524234562
6,4,False,296.73984850000124,6.803429514656576e-05,3.650638260987541e-06,0.10187388290060312,0.2,96,1.0474321934383655,0.8007430535442985,0.5414555231893621,0.49996636679319933
7,4,False,385.9389942000271,0.0005600047337960198,1.041415794713785e-07,0.14449686854301688,0.2,192,1.5620006405723044,0.9121000309904345,0.6244112145871921,0.3857373980828808
8,4,False,386.08968219999224,5.281782192847238e-05,3.0407294366037837e-06,0.3839872386573008,0.2,192,1.7164294282554504,0.7786779587308459,0.5488139696180468,0.5025457988714759
9,4,False,414.3388452999643,9.797779286048647e-05,1.0375032528497531e-05,0.2735964047357594,0.2,256,0.7273765036255824,0.8391702758777676,0.606895906199826,0.4247317138190759
10,4,False,305.0058521000319,0.00014453426260702264,5.2061126350062056e-06,0.3432140059438632,0.2,128,0.8430376119107126,0.8669986859840103,0.5951177340293612,0.4261678059491343
11,4,False,304.6457502999692,0.0006822045832960044,4.856337576091132e-07,0.16371869198525163,0.2,128,2.254639068707209,0.8933812654191364,0.6132598982530938,0.40116762190240624
12,4,False,414.5840761999716,0.00040652426145050785,3.524180844001269e-06,0.2977205758963271,0.2,256,0.5579767701075706,0.9397815093483896,0.6084957557203877,0.39610836889077267
13,4,False,297.30900519998977,7.133346098978096e-05,2.2208168696086394e-06,0.19566773874414506,0.2,96,2.468966433415026,0.7860322988974994,0.5609385085664302,0.4884231468460107
14,4,False,414.5315344000119,0.0001000113936648273,4.1767963389034927e-07,0.12505489281015028,0.2,256,1.9877351269105428,0.8071447339080919,0.6120847390094234,0.433210576242972
15,4,False,414.74759779998567,0.00013823378481448735,2.244733310627877e-05,0.3543415600173745,0.2,256,0.8594858278327662,0.859407396221626,0.6350290423585284,0.39111389665788626
16,4,False,304.92416100000264,6.915680069498716e-05,5.25514234284805e-06,0.39940448647588167,0.2,128,1.3469892666378045,0.7887526786499286,0.5238166858733488,0.5209375964837067
17,4,False,414.7379422999802,0.00012499246934495918,3.817835073004233e-06,0.19049409072706733,0.2,256,2.691903661955478,0.8063767176993984,0.6227416106356066,0.42404465306695555
18,4,False,297.26079500000924,6.244339683458289e-05,7.136305970200067e-07,0.1348744456265074,0.2,96,2.2621598695260254,0.7877515044846437,0.5161605330601153,0.5283465279692902
19,4,False,414.58548900001915,0.0002010134230808306,1.0098071956430366e-05,0.19506695656356626,0.2,256,2.7246590350640663,0.8339724079630371,0.6448396659110518,0.39205104798707724
20,4,False,414.76537489995826,0.00022328289654754865,1.1381475878514093e-05,0.32021317448834585,0.2,256,2.514755727812142,0.8223326729347216,0.652494373042534,0.39028943090176316
21,4,False,414.8865184999886,0.0001450267524730327,2.9773971416686295e-05,0.2757962270785589,0.2,256,2.8042552027265537,0.8107203196530515,0.6453493451659092,0.40199985617720363
22,4,False,441.9500274999882,0.0004896851255704982,1.8871612203906618e-05,0.23378532769347685,0.2,256,2.432908883556186,0.8753158604452708,0.6537828272712934,0.36798432758578487
23,4,False,441.8737594000413,9.158331873784499e-05,2.981085686133539e-07,0.31768567211580534,0.2,256,0.5181483701085237,0.8423812266430539,0.5792256028398134,0.4493270201312924
24,4,False,318.73577329999534,0.00013521055393062904,4.824792578336677e-06,0.32891955721168853,0.2,128,2.5541996600961725,0.8117010371920834,0.6087080584201707,0.43424173330053123
25,4,False,301.4928052999894,0.0002885812842277356,5.473363525269884e-06,0.10995753618799929,0.2,96,2.1596160925774464,0.8849273498352929,0.6055568990526258,0.4108857197578294
26,4,False,444.0592880999902,0.0001713732181518339,3.2403894974313675e-05,0.18033133340094878,0.2,256,2.00525281024367,0.831421419894782,0.658353451767039,0.3809738857058163
27,4,False,317.90972689999035,7.646917347930914e-05,2.233494890539489e-05,0.10868432745002476,0.2,96,1.4897517301492194,0.80088470739654,0.49073215810310317,0.546809504799326
28,4,False,403.77526159997797,0.00040907771064679606,2.9341670805057e-07,0.24125982966831697,0.2,192,2.7211245900666805,0.871813698855662,0.610765983453524,0.4097985449436946
29,4,False,423.6067496999749,0.0007632047697767986,1.6001464432049393e-05,0.35333908695886496,0.2,256,0.6428600288942252,0.9429232904490761,0.5620055893120941,0.4416976959041178
30,4,False,309.98157619999256,0.0001826279957967665,2.0209455487633948e-05,0.35671691209117384,0.2,96,2.324206355707566,0.8295021969198043,0.5745759316773185,0.45831772687012096
31,4,False,392.5396603999543,0.00017651284652128507,3.103560133880894e-07,0.12255210398784361,0.2,192,1.9430848849432154,0.8503049347497373,0.6127936464807522,0.41513536679732926
32,4,False,410.2599358999869,0.0006662332047864171,4.622824691457879e-07,0.199400003674354,0.2,192,0.6298587347876229,0.9602932636469348,0.6062312298560356,0.39576567467695084
33,4,False,404.24198549997527,0.00018600755404911092,2.0924973929065113e-07,0.3178052162546191,0.2,192,1.0763957047685646,0.8833878975368767,0.6423745134490785,0.37615737540509997
34,4,False,324.40327120001893,0.0001314077808705639,4.223824872019113e-06,0.3250039870422379,0.2,128,0.6006921319691658,0.8989083159120523,0.5908724384982673,0.42143195200659794
35,4,False,311.707748899993,0.00023883033663596104,1.6404389336632168e-07,0.37585711090465657,0.2,96,2.678938007226206,0.8371749941564588,0.6331186406503353,0.4013899779095226
36,4,False,328.99598389997846,0.0005168295136593066,1.9460533043012823e-06,0.3410471453676721,0.2,128,0.5378727593044365,0.9540725542682467,0.5679927511807219,0.43444170299804874
37,4,False,399.63920780003536,0.00024324536670081067,1.2574535950801928e-07,0.2790959756431659,0.2,192,0.6835423088400925,0.9290923139967694,0.6106147528620882,0.39578879547428497
38,4,False,416.6442248999956,8.995054826543006e-05,4.867140825862581e-07,0.2904670717925868,0.2,256,2.6404896414292964,0.7853993565088343,0.6195701157164287,0.4367840805739534
39,4,False,315.3805579000036,0.0002999179891654586,2.062275469566717e-07,0.33835941462024643,0.2,128,2.352504316476121,0.8624220757251384,0.6324856652906659,0.3924212933374335
40,4,False,306.7034825999872,0.00015012471983326037,6.496282523947209e-05,0.1373207287742385,0.2,128,2.9275767686191116,0.819796635550022,0.6005497189867008,0.43821658978260425
41,4,False,311.5920338999713,0.0005486670277172405,3.015605068646243e-06,0.2726434590097311,0.2,128,2.348947664967311,0.8861486282341868,0.6422735018044314,0.37540695566840726
42,4,False,425.5335773000261,5.806192620273957e-05,6.763842274853365e-07,0.17430613541465761,0.2,256,1.182670097405348,0.7846310551709496,0.5901787340367808,0.4629657141003794
43,4,False,395.3883707000059,6.860504166854733e-05,4.87167877854814e-07,0.3465363507046552,0.2,192,2.6560141552544314,0.7825976741758034,0.5661666852916174,0.48525778327053415
44,4,False,329.7487160000019,7.409257518759241e-05,3.067303605745379e-05,0.3899291541840898,0.2,128,2.020654463949498,0.7865470281688944,0.5202334233433121,0.5251077406213017
45,4,False,330.2068675000337,8.341429210751381e-05,7.308379373632419e-07,0.23617553104904643,0.2,128,2.0497296837633097,0.7983045875497208,0.5817946119829005,0.4643024725004391
46,4,False,448.4899618999916,6.40200787816525e-05,2.2041283420934492e-06,0.10427693042708555,0.2,256,2.795684950698063,0.7827720338014208,0.5586333810033867,0.4919273133942379
47,4,False,329.8261375000002,5.89312174421926e-05,8.548733309046542e-06,0.3610509892819267,0.2,128,2.9517965005857416,0.7874112605087957,0.5192894342825637,0.5256202242597184
48,4,False,314.08654769998975,0.00012834607321249774,9.14313679832797e-07,0.16180913153078308,0.2,96,0.9867568228547736,0.8582359980837536,0.5751309245557662,0.447895929327503
49,4,False,438.16922989999875,0.0002198210165860474,4.8681051868982644e-05,0.2253673289233345,0.2,256,2.670234914822109,0.8341962720152718,0.6310767934094712,0.4044690452614041
0,5,False,392.3278269000002,6.941110571599662e-05,8.383961654233045e-05,0.31862039005033194,0.2,192,1.5364990179704159,0.7836839244062022,0.5968107509762985,0.4575524178589793
1,5,False,437.40564700000687,0.0003847966837382295,5.494752627019812e-07,0.1767977293893887,0.2,256,1.3055198701736974,0.9190214705295885,0.6182287099707955,0.3902650895554883
2,5,False,328.5558747999603,8.54703919834185e-05,5.6439173737632224e-05,0.181276241012431,0.2,128,0.5130948892472565,0.8450082857047343,0.5693128437856475,0.45772683778449275
3,5,False,321.23784880002495,0.0005949434629804469,1.2242457470019798e-05,0.2659077112703646,0.2,96,1.2336495449497418,0.9243445408160044,0.6329858805781325,0.37473071979669614
4,5,False,307.80665889999364,5.155591153850733e-05,4.4812807528795064e-05,0.29692319443703385,0.2,96,1.8160097139320426,0.778991461096849,0.5366801082339234,0.5133323449523072
5,5,False,416.6014593000291,0.00024291798609766649,5.970503701846185e-07,0.15239090417594275,0.2,256,2.9220673075619508,0.8410814805664725,0.69511392720217,0.34381770344912166
6,5,False,386.92948140000226,7.615471924453261e-05,3.489507734653091e-06,0.25829554899687035,0.2,192,1.9199152212972468,0.7869396787080661,0.5907922693340298,0.46135199939505545
7,5,False,413.5703311000252,0.00015271784344574,1.7954203485997452e-07,0.2685997531329446,0.2,256,0.6475611406741715,0.9053678280071897,0.6311337176006807,0.38081174124122175
8,5,False,296.22003940003924,0.0006366030150556027,2.2453005474730153e-05,0.17574322440448253,0.2,96,2.3851346741829174,0.9155714797210782,0.6480025070915777,0.36198122886456846
9,5,False,413.51134919998003,0.0004689492638830201,4.336561733030096e-05,0.24444469519006734,0.2,256,1.8131124283803848,0.9116175207520003,0.6736278593682588,0.338127545193479
