pos_weight,seed,train_time_sec,thr_cls_from_val_sel,recall_attack,recall_bonafide,test_pr_auc,test_roc_auc,test_bacc,test_f1_1,test_f1_macro,test_prec1,test_rec1,test_cm_TN_FP_FN_TP,test_dice_global,test_dice_pos_mean,test_miou,test_pix_specificity,test_pix_f1,test_pix_prec,test_pix_rec,hp_lr,hp_weight_decay,hp_dropout_rate,hp_dec_ch,hp_loss_w_mask
0.3971915747241725,56,465.30854910000926,0.7922080000000001,0.9607843137254902,0.9645390070921985,0.9970163298915558,0.9916165047579316,0.9626616604088444,0.9730496453900709,0.9538787745850699,0.985632183908046,0.9607843137254902,"[136, 5, 14, 343]",0.8865806683570994,0.88009865811559,0.8915500839564499,0.9951215250270022,0.8865806678575102,0.9140779724706323,0.8606893998995112,0.0005210428342433,4.270619197053439e-05,0.1026597729192287,192,2.4587533769729157
0.3971915747241725,57,490.3511517000152,0.9880120000000001,0.9243697478991597,0.9787234042553191,0.9963844978634588,0.9905636013270557,0.9515465760772395,0.9565217391304348,0.9292412617220802,0.990990990990991,0.9243697478991597,"[138, 3, 27, 330]",0.8746084056374193,0.8714012779107615,0.8812574399434947,0.9940065141382803,0.8746084051376529,0.8957907877185314,0.8544046635544397,0.0005210428342433,4.270619197053439e-05,0.1026597729192287,192,2.4587533769729157
0.3971915747241725,58,382.80604649998713,0.9500500000000001,0.9131652661064426,0.9929078014184397,0.9965138813409113,0.9903450741998927,0.9530365337624411,0.9532163742690059,0.9253261358524516,0.9969418960244648,0.9131652661064426,"[140, 1, 31, 326]",0.8766614914646077,0.8812702149570155,0.8830928943492051,0.9949354989305621,0.876661490965221,0.9096839661476614,0.8459525340907006,0.0005210428342433,4.270619197053439e-05,0.1026597729192287,192,2.4587533769729157
0.3971915747241725,59,569.2426958999713,0.9240760000000001,0.9551820728291317,1.0,0.9994018038809316,0.9984305779049207,0.9775910364145659,0.9770773638968482,0.9616930443645315,1.0,0.9551820728291317,"[141, 0, 16, 341]",0.9142722684447253,0.9130234624825272,0.9159451257896338,0.995394326526549,0.9142722679447319,0.9222821856935919,0.9064002837314622,0.0005210428342433,4.270619197053439e-05,0.1026597729192287,192,2.4587533769729157
0.3971915747241725,60,407.5662124999799,0.8461540000000001,0.9495798319327731,0.9290780141843972,0.9948893728497852,0.9861731926813279,0.9393289230585851,0.9603399433427762,0.9318941096024226,0.9713467048710601,0.9495798319327731,"[131, 10, 18, 339]",0.8688343525791928,0.8886267811644311,0.8761153268555064,0.9914194190028204,0.8688343520791941,0.8604484090780473,0.8773853639038967,0.0005210428342433,4.270619197053439e-05,0.1026597729192287,192,2.4587533769729157
0.3971915747241725,61,471.4934217000264,0.38661400000000007,0.9495798319327731,0.9716312056737588,0.9979763095542664,0.994874545562906,0.960605518803266,0.9685714285714285,0.9471235521235521,0.9883381924198251,0.9495798319327731,"[137, 4, 18, 339]",0.872037231664255,0.8884725049764168,0.8790856960016502,0.9938785787640179,0.8720372311644964,0.8934891189988365,0.8515912746945589,0.0005210428342433,4.270619197053439e-05,0.1026597729192287,192,2.4587533769729157
0.3971915747241725,62,550.2540626000264,0.9660340000000001,0.9467787114845938,0.9929078014184397,0.9965071938871779,0.9904046725073008,0.9698432564515167,0.9712643678160919,0.9522988505747126,0.9970501474926253,0.9467787114845938,"[140, 1, 19, 338]",0.8685863186226519,0.8669229288395045,0.876110712096839,0.9930880951530272,0.8685863181227178,0.8818687495014099,0.8556980624349952,0.0005210428342433,4.270619197053439e-05,0.1026597729192287,192,2.4587533769729157
0.3971915747241725,63,445.768094799947,0.7003,0.9635854341736695,0.9574468085106383,0.9979329737395636,0.9945765540258658,0.9605161213421539,0.9731258840169731,0.9536909696901474,0.9828571428571429,0.9635854341736695,"[135, 6, 13, 344]",0.868190713670784,0.8847894548368054,0.8758181504447702,0.9933900905290227,0.8681907131709362,0.8859085865373694,0.8511676478577284,0.0005210428342433,4.270619197053439e-05,0.1026597729192287,192,2.4587533769729157
0.3971915747241725,64,481.45286489999853,0.9640360000000001,0.8851540616246498,0.9716312056737588,0.9945958092378548,0.9862526570912052,0.9283926336492043,0.9335302806499262,0.8962322249644615,0.9875,0.8851540616246498,"[137, 4, 41, 316]",0.867846531921832,0.8771391008414474,0.8755693911801649,0.9936976446227722,0.8678465314220967,0.8901185484181208,0.8466618627477192,0.0005210428342433,4.270619197053439e-05,0.1026597729192287,192,2.4587533769729157
0.3971915747241725,65,473.40330480004195,0.7462540000000001,0.9355742296918768,0.950354609929078,0.9940939449434596,0.9845640383813099,0.9429644198104774,0.9570200573065902,0.9281744581834965,0.9794721407624634,0.9355742296918768,"[134, 7, 23, 334]",0.8645819865630522,0.8806435614406896,0.8726439688517214,0.9919196611677228,0.8645819860630046,0.8656624708381329,0.863504196157521,0.0005210428342433,4.270619197053439e-05,0.1026597729192287,192,2.4587533769729157
0.3971915747241725,66,590.0672166000004,0.9980020000000001,0.9551820728291317,0.9929078014184397,0.9992253874348425,0.9980332558555337,0.9740449371237857,0.9756795422031473,0.9592202424820451,0.9970760233918129,0.9551820728291317,"[140, 1, 16, 341]",0.9035458119363928,0.9123099805260239,0.9063938766725612,0.9957651905965506,0.9035458114366576,0.9262425688279509,0.8819347783559051,0.0005210428342433,4.270619197053439e-05,0.1026597729192287,192,2.4587533769729157
