pos_weight,n_seeds,test_pr_auc_mean,test_pr_auc_std,test_dice_global_mean,test_dice_global_std,test_bacc_mean,test_bacc_std,recall_attack_mean,recall_attack_std,recall_bonafide_mean,recall_bonafide_std
0.3971915747241725,30,0.9972751191823221,0.0017570705005564144,0.8793415850356361,0.01681309945195447,0.9614031428174105,0.014644883361536316,0.9431372549019608,0.022829413125902136,0.9796690307328606,0.02012307425397266
1.0,30,0.9966825849002094,0.0021158300577852453,0.8750241723887341,0.018046875134470126,0.9573345650316865,0.018443637820740974,0.9435107376283847,0.027475642565708103,0.9711583924349884,0.026857089354245668
2.5176767676767677,30,0.9966615046272083,0.0018714516816378847,0.8688370260613578,0.023984946035548106,0.9552069054572183,0.016413231709203602,0.9435107376283847,0.020898108145420743,0.966903073286052,0.032544979004230215
